fid,id,lat,lon,height,name,state,fid_2,BKR_Nummer,BKR_Name
180,781,51.6126,8.619,221,Bühren-Ahden,Nordrhein-Westfalen,81,134,"Sauerland, Briloner Höhen "
1264,7330,51.4633,7.978,159,Arnsberg-Neheim Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1325,15120,51.5572,8.7019,379,Haaren Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
279,1238,50.9884,7.425,144,Engelskirchen Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
410,1922,51.3598,7.4717,111,Hagen (Stadtsparkasse),Nordrhein-Westfalen,81,134,"Sauerland, Briloner Höhen "
409,1920,51.4129,7.4895,100,Hagen-Fley Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
1307,13713,51.0899,7.6289,385,Meinerzhagen-Redlendorf Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
652,3096,51.2131,7.6359,444,Lüdenscheid (Zeppelin-Gymnasium) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
653,3098,51.2452,7.6425,387,Lüdenscheid Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
680,3228,51.0976,7.667,506,Meinerzhagen (A) Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
846,4127,50.9906,7.6958,347,Reichshof-Eckenhagen Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
505,2422,51.3768,7.7644,230,Iserlohn-Westig Nordrhein-Westfalen,Frei,81,134,"Sauerland, Briloner Höhen "
127,588,51.752,9.3953,105,Boffzen Niedersachsen,Frei,82,134,"Sauerland, Briloner Höhen "
1024,5067,51.7643,9.5628,491,Torfhaus im Solling Niedersachsen,Frei,82,134,"Sauerland, Briloner Höhen "
486,2324,51.7659,9.5447,440,Holzminden-Silberborn Niedersachsen,Frei,82,134,"Sauerland, Briloner Höhen "
485,2323,51.8529,9.4953,110,"Bevern, Kr. Holzminden Niedersachsen",Frei,82,134,"Sauerland, Briloner Höhen "
354,1572,50.9593,6.0392,80,Geilenkirchen-Neutevern Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
445,2110,51.0411,6.1042,57,Heinsberg-Schleiden Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
1120,5564,51.1167,6.2167,88,Wildenrath,Nordrhein-Westfalen,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
515,2474,50.9104,6.4093,91,Jülich (Forsch.-Anlage) Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
270,1201,50.9281,6.5646,85,Elsdorf/Erftkreis Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
300,1327,50.7119,6.7905,147,Weilerswist-Lommersum Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
2,3,50.7827,6.0941,202,Aachen Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
759,3623,50.8294,6.6601,108,Nörvenich-Niederbolheim Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
1323,15000,50.7983,6.0244,231,Aachen-Orsbach Nordrhein-Westfalen,Frei,84,141,"Jülicher Börde, Zülpicher Börde / Niederungslagen, feucht "
551,2629,51.7612,6.0954,46,Kleve Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
170,743,51.2,6.1333,73,Brüggen (Flugplatz),Nordrhein-Westfalen,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
588,2798,51.6,6.15,32,Laarbruch,Nordrhein-Westfalen,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
374,1672,51.6833,6.1667,19,Goch,Nordrhein-Westfalen,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
360,1590,51.4942,6.2463,37,Geldern-Walbeck Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
525,2494,51.7329,6.2688,31,Kalkar Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
706,3321,51.1313,6.3608,76,Mönchengladbach-Hilderath Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1023,5064,51.2897,6.4437,37,Tönisvorst Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
705,3320,51.197,6.4499,49,Mönchengladbach Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1328,15190,51.6802,6.4349,18,Xanten (Wasserwerk) Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1343,15963,51.3258,6.5089,40,St. Tönis Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
249,1084,51.394,6.7026,31,Duisburg-Friemersheim Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1297,13670,51.5088,6.7018,24,Duisburg-Baerl Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
250,1087,51.4634,6.7321,21,Duisburg-Laar Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
248,1079,51.1998,6.7574,37,Düsseldorf-Südfriedhof Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
247,1078,51.296,6.7686,37,Düsseldorf Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1344,15964,51.33,6.56,45,Krefeld-Mitte Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
731,3490,50.5346,7.0853,111,"Neuenahr, Bad-Ahrweiler Rheinland-Pfalz",Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
133,599,50.7055,7.1467,62,Bonn-Friesdorf Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
134,603,50.7293,7.204,147,Königswinter-Heiderhof Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
132,598,50.7285,7.0839,62,Bonn Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
560,2667,50.8645,7.1575,91,Köln/Bonn Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
636,3031,51.6336,8.3945,92,Lippstadt-Bökenförde Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
904,4401,51.6334,8.1872,81,"Sassendorf, Bad-Ostinghausen Nordrhein-Westfalen",Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
70,326,51.7204,8.0577,120,Beckum-Unterberg Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
282,1246,51.8418,8.0607,104,Ennigerloh-Ostenfelde Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
406,1891,51.877,8.3577,73,Rheda-Wiedenbrück-Lintel Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1105,5480,51.5763,7.8879,85,Werl Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
559,2665,50.9615,6.9712,45,Köln-Botanischer Garten Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
624,2968,50.9894,6.9777,43,Köln-Stammheim Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
457,2173,51.589,7.1548,60,Herten Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
843,4100,51.6243,7.182,109,Recklinghausen Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
123,555,51.5026,7.2289,110,Bochum Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
1302,13696,51.5966,7.4048,60,Waltrop-Abdinghof Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
234,1032,51.512,7.5345,120,Dortmund Nordrhein-Westfalen,Frei,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
235,1035,51.5206,7.6161,122,Dortmund-Wickede,Nordrhein-Westfalen,85,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
388,1766,52.1344,7.6969,48,Münster/Osnabrück Nordrhein-Westfalen,Frei,86,142,"oberer Mittelrhein, Niederrhein, südliches Münsterland "
741,3540,50.8446,7.372,195,Neunkirchen-Seelscheid-Krawinkel Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
742,3541,50.8956,7.3081,185,Neunkirchen-Seelscheid-Meisenbach Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
764,3657,50.9081,7.5543,341,Nümbrecht auf dem Lindchen Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
765,3658,50.9095,7.5725,303,Nümbrecht-Distelkamp Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
956,4649,50.8698,7.3228,214,Seelscheid Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
299,1303,51.4041,6.9677,150,Essen-Bredeney Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
973,4741,51.14,7.093,152,Solingen-Hohenscheid Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1146,5717,51.2256,7.1052,134,Wuppertal-Buchenhofen Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1147,5719,51.2051,7.2,235,Remscheid Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1330,15200,51.2531,7.2157,327,Wuppertal Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
849,4154,51.18,7.2505,345,Remscheid-Lennep Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1303,13700,51.3329,7.3412,203,Gevelsberg-Oberbröking Nordrhein-Westfalen,Frei,88,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1079,5347,51.5039,9.1118,236,Warburg Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
136,614,51.5709,9.312,240,Borgentreich-Bühne Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
635,3028,51.7854,8.8388,157,"Lippspringe, Bad Nordrhein-Westfalen",Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
568,2703,51.855,9.3239,493,Köterberg Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
679,3227,51.8936,8.9842,216,"Meinberg, Bad Nordrhein-Westfalen",Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
913,4442,51.9119,9.1533,155,Schieder Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
1215,6197,51.8664,9.271,258,Lügde-Paenbruch Nordrhein-Westfalen,Frei,90,143,"Ost-Westfalen, Lippe, Haarstrang, Bergisches Land / Übergangslagen mäßig feucht "
176,769,52.2817,9.089,68,Bückeburg Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
676,3222,52.3411,9.1403,60,Meerbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1145,5715,52.4626,9.4245,49,Wunstorf Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
64,294,52.3199,9.43,110,Barsinghausen-Hohenbostel Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
33,172,52.2486,9.5056,395,Annaturm Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
460,2206,52.1408,9.8838,117,Hildesheim Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
461,2207,52.1833,9.95,91,Hildesheim (Flugplatz) Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1308,13776,52.1789,9.9524,85,Hildesheim-Drispenstedt Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
192,860,52.2731,10.0163,80,Algermissen-Groß Lobke Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
894,4367,52.0781,9.552,175,Salzhemmendorf-Lauenstein Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
424,1993,52.0848,9.3896,68,Hameln Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1059,5252,52.103,9.5845,100,Voldagsen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1299,13675,52.0818,9.4077,75,Hameln-Hastenbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
377,1691,51.5002,9.9507,167,Göttingen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
708,3348,51.7209,9.8351,241,Moringen-Lutterbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
763,3651,51.7521,9.945,111,Northeim-Stöckheim Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
402,1874,51.8,10.2167,320,"Grund, Bad (Erzbergwerk)",Niedersachsen,91,145,Südhannover / Lehmböden 
265,1172,51.8189,9.8871,123,Einbeck Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
957,4651,51.904,10.1885,189,Seesen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
591,2821,51.9603,10.0157,214,Lamspringe Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
893,4364,52.0355,10.3054,138,Salzgitter-Ringelheim Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1252,7099,52.0111,10.3966,187,Liebenburg-Othfresen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1271,7367,51.9643,9.8072,144,Alfeld Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1329,15194,52.0688,10.6245,129,Börßum-Achim Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1004,4947,52.2317,10.92,129,Süpplingen Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
447,2120,52.2164,11.0219,140,Helmstedt Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
1309,13777,52.2467,10.9592,109,Helmstedt-Emmerstedt Niedersachsen,Frei,91,145,Südhannover / Lehmböden 
757,3612,52.6711,9.2229,25,Nienburg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
837,4063,52.4461,8.5906,41,Rahden-Kleinendorf Nordrhein-Westfalen,Frei,92,146,Lüneburger Heide / Sandige Böden 
867,4275,53.1289,9.3398,32,Rotenburg (Wümme) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1212,6189,53.1333,9.35,34,Rotenburg (Wümme) (Flugplatz) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
562,2689,53.2279,9.6527,40,Königsmoor Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
427,2014,52.4644,9.6779,55,Hannover Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
974,4745,52.9604,9.793,75,Soltau Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
82,368,52.8152,9.9248,69,Bergen Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
188,850,52.5959,10.0296,39,Celle Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
187,848,52.6146,10.0726,38,Celle (Stadt) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
303,1339,52.9157,10.1885,74,Faßberg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1050,5165,52.8499,10.2898,95,Unterlüß Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
256,1109,53.0179,10.4012,58,Ebstorf Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
655,3103,53.2657,10.424,11,Lüneburg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1184,6093,53.2139,10.4704,62,Wendisch Evern Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
152,662,52.2915,10.4464,81,Braunschweig Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1045,5146,52.9414,10.5289,50,Uelzen Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
151,661,52.2708,10.5334,75,Braunschweig (T.H.) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
150,660,52.2744,10.5656,83,Braunschweig-Gliesmarode Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
426,2005,52.7199,10.5984,108,Hankensbüttel Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1294,7432,52.6423,10.6628,71,Wittingen-Vorhop Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1240,6277,52.4167,10.6667,66,Wolfsburg (Schleuse) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1138,5676,52.3962,10.6892,82,Wolfsburg (Südwest) Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
1072,5308,52.8009,10.7562,72,Waldhof (Lüneburger Heide UBA),Niedersachsen,92,146,Lüneburger Heide / Sandige Böden 
1137,5675,52.4411,10.7587,56,Wolfsburg Niedersachsen,Frei,92,146,Lüneburger Heide / Sandige Böden 
449,2147,52.1264,8.6865,77,Herford Nordrhein-Westfalen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
75,342,52.317,8.1694,103,Belm Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
144,645,52.4083,7.9682,75,Bramsche Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
11,78,52.4853,7.9125,64,Alfhausen Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
215,963,52.5881,8.3424,38,Diepholz Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
683,3236,52.2147,8.3833,85,Melle Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
797,3815,52.2553,8.0534,95,Osnabrück Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
1054,5236,52.8318,8.3112,51,Visbek Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
1162,5821,52.8482,8.719,36,Bassum (A) Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
1163,5822,52.863,8.6989,42,Bassum Niedersachsen,Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
895,4371,52.1042,8.7521,135,"Salzuflen, Bad Nordrhein-Westfalen",Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
872,4288,52.1038,8.1809,96,"Rothenfelde, Bad Niedersachsen",Frei,93,147,mittleres Niedersachsen / leichte Lehmböden 
122,554,51.8293,6.5365,23,Bocholt-Liedern (Wasserwerk) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
121,553,51.838,6.6107,25,Bocholt (Marienschule) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
489,2338,52.3333,7.55,39,Hopsten (Flugplatz) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
634,3023,52.5181,7.3081,22,Lingen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
389,1792,52.7553,7.4815,27,Groß Berßen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
194,865,52.8441,8.0624,42,Cloppenburg Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
640,3044,52.7198,7.7472,22,Löningen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
641,3045,52.7432,7.8763,27,Löningen-Hagel Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
642,3046,52.7333,7.7333,20,Löningen-Schnetlage Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
688,3254,52.7155,7.3176,19,Meppen Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
762,3640,52.4123,7.064,25,Nordhorn-Blanke Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
787,3753,52.2042,7.1784,56,Ochtrup Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
831,4029,52.6691,7.9544,25,Quakenbrück Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
855,4174,52.2887,7.3866,40,Rheine-Bentlage Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
1276,7374,52.0813,6.9409,46,Ahaus Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
1339,15813,52.5126,7.4131,40,Lingen-Baccum Niedersachsen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
407,1892,51.9298,8.3005,72,Gütersloh (Flugplatz) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
1301,13693,51.9258,8.3111,70,Gütersloh/Ems Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
137,617,51.873,6.8863,47,Borken in Westfalen Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
1314,13901,51.7343,7.1998,41,Haltern (Wasserwerk) Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
654,3101,51.7694,7.4128,58,Lüdinghausen Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
1247,6337,51.7663,7.5194,58,Lüdinghausen-Brochtrup Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
722,3404,51.9494,7.5906,62,Münster Nordrhein-Westfalen,Frei,94,148,südwestliches Weser-Ems-Gebiet / sandige Böden 
598,2872,52.8457,7.3489,15,Lathen Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
4,44,52.9336,8.237,44,Großenkneten Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
230,1010,52.9732,7.3209,5,Dörpen (Kläranlage) Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
343,1503,53.0643,7.902,6,Friesoythe-Altenoythe Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
794,3790,53.1018,8.2516,5,Oldenburg (A) Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
804,3867,53.0657,7.464,5,Papenburg Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
1204,6159,52.9542,7.3197,8,Dörpen Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
55,243,53.4621,7.467,4,Aurich Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
1129,5640,53.5444,7.6625,7,Wittmundhafen Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
512,2456,53.5322,7.8806,7,Jever Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
795,3791,53.1763,8.1824,11,Oldenburg Niedersachsen,Frei,95,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
446,2115,54.175,7.892,4,Helgoland Schleswig-Holstein,Frei,96,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
444,2100,54.186,7.9119,4,Helgoland-Düne Schleswig-Holstein,Frei,96,150,nordwestliches Weser-Ems-Gebiet / sandige Böden 
155,691,53.0451,8.7981,4,Bremen Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
156,699,53.1004,8.7834,4,Bremen-Seefahrtschule Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
420,1981,53.4776,9.8957,4,Hamburg-Neuwiedenthal Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
174,760,53.3629,9.9435,83,Rosengarten-Klecken Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
422,1987,53.5467,9.9662,47,Hamburg-Sankt Pauli Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
418,1975,53.6332,9.9881,11,Hamburg-Fuhlsbüttel Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
417,1973,53.5598,9.9874,14,Hamburg-Botanischer Garten Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
1335,15526,53.5467,9.9716,29,Hamburg (Deutsche Seewarte) Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
423,1990,53.5853,10.1293,18,Hamburg-Wandsbek Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
419,1979,53.4213,10.1462,2,Hamburg-Kirchwerder Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
421,1986,53.4699,10.1804,1,Hamburg-Reitbrook Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
416,1972,53.4793,10.2415,35,Hamburg-Bergedorf Hamburg,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
157,701,53.5332,8.5761,7,Bremerhaven Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
158,702,53.5876,8.6015,8,Bremerhaven-Speckenbüttel Bremen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
71,327,53.6234,8.8323,27,Bederkesa Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
985,4841,53.6946,8.8735,0,"Steinau, Kr. Cuxhaven Niedersachsen",Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
1013,5014,53.2758,8.9857,7,Worpswede-Hüttenbusch Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
160,704,53.4451,9.139,11,Bremervörde Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
159,703,53.4779,9.1553,5,Bremervörde (A) Niedersachsen,Frei,97,151,Elbe-Weser-Dreieck / sandige Böden 
