id,lat,lon,height,name,state
04642,52.8911,11.7297,22.0,Seehausen Sachsen-Anhalt,Frei
04651,51.904,10.1885,189.0,Seesen Niedersachsen,Frei
04692,50.8534,7.9966,229.0,Siegen (Kläranlage) Nordrhein-Westfalen,Frei
04706,48.2718,13.0273,358.0,Simbach/Inn Bayern,Frei
04719,49.2447,8.8787,169.0,Sinsheim Baden-Württemberg,Frei
04745,52.9604,9.793,75.0,Soltau Niedersachsen,Frei
04752,50.3746,11.1828,626.0,Sonneberg-Neufang Thüringen,Frei
04887,48.6656,9.8648,734.0,Stötten Baden-Württemberg,Frei
04896,54.6654,9.805,40.0,Wagersrott Schleswig-Holstein,Frei
04911,48.8275,12.5597,351.0,Straubing Bayern,Frei
04926,48.7896,9.2167,224.0,Stuttgart (Neckartal) Baden-Württemberg,Frei
04928,48.8281,9.2,314.0,Stuttgart (Schnarrenberg) Baden-Württemberg,Frei
04931,48.6883,9.2235,371.0,Stuttgart-Echterdingen Baden-Württemberg,Frei
04933,48.7091,9.2147,401.0,Stuttgart-Hohenheim Baden-Württemberg,Frei
04977,52.5447,11.9724,45.0,Tangermünde Sachsen-Anhalt,Frei
05009,53.761,12.5574,37.0,Teterow Mecklenburg-Vorpommern,Frei
05029,49.4737,7.0385,387.0,Tholey Saarland,Frei
05032,49.885,9.8469,197.0,Thüngersheim Bayern,Frei
05068,51.5833,13.0,80.0,Torgau Sachsen,Frei
05088,54.5337,13.246,3.0,Trent Mecklenburg-Vorpommern,Frei
05097,54.0654,12.7655,10.0,Tribsees Mecklenburg-Vorpommern,Frei
05099,49.7326,6.6131,132.0,Trier-Zewen Rheinland-Pfalz,Frei
05100,49.7479,6.6583,261.0,Trier-Petrisberg Rheinland-Pfalz,Frei
05109,53.5998,13.3039,68.0,Trollenhagen Mecklenburg-Vorpommern,Frei
05142,53.7445,14.0698,1.0,Ueckermünde Mecklenburg-Vorpommern,Frei
05146,52.9414,10.5289,50.0,Uelzen Niedersachsen,Frei
05155,48.3837,9.9524,567.0,Ulm Baden-Württemberg,Frei
05158,52.1601,11.1759,159.0,Ummendorf Sachsen-Anhalt,Frei
05185,49.5933,11.0704,291.0,Uttenreuth Bayern,Frei
05277,50.8119,9.128,349.0,Wahlen Hessen,Frei
05279,51.6194,9.5749,167.0,Wesertal-Lippoldsberg Hessen,Frei
05280,53.9224,10.2267,33.0,Wittenborn Schleswig-Holstein,Frei
05282,51.1188,13.6754,241.0,Wahnsdorf bei Dresden Sachsen,Frei
05347,51.5039,9.1118,236.0,Warburg Nordrhein-Westfalen,Frei
05349,53.5196,12.6654,73.0,Waren (Müritz) Mecklenburg-Vorpommern,Frei
05371,50.4973,9.9427,920.0,Wasserkuppe Hessen,Frei
05397,49.6662,12.1844,440.0,Weiden Bayern,Frei
05404,48.4024,11.6946,477.0,Weihenstephan-Dürnast Bayern,Frei
05419,50.9751,11.3076,264.0,Weimar Thüringen,Frei
05426,49.3758,8.1212,553.0,Weinbiet Rheinland-Pfalz,Frei
05431,53.0333,11.8,24.0,Weisen bei Wittenberge Sachsen-Anhalt,Frei
05433,49.5534,6.812,383.0,Weiskirchen/Saar Saarland,Frei
05434,50.0858,11.2364,317.0,Weismain Bayern,Frei
05440,49.0115,10.9308,439.0,Weißenburg-Emetzheim Bayern,Frei
05463,52.0654,14.6898,58.0,Wellmitz Brandenburg,Frei
05480,51.5763,7.8879,85.0,Werl Nordrhein-Westfalen,Frei
05490,51.8454,10.7686,233.0,Wernigerode Sachsen-Anhalt,Frei
05516,54.5283,11.0606,3.0,Fehmarn Schleswig-Holstein,Frei
05538,47.8827,11.1576,551.0,Wielenbach (Demollstr.) Bayern,Frei
05546,52.1206,12.4586,187.0,Wiesenburg Brandenburg,Frei
05559,48.7848,8.5764,383.0,"Wildbad, Bad-Calmbach Baden-Württemberg",Frei
05562,48.6516,8.6801,571.0,Neubulach-Oberhaugstett Baden-Württemberg,Frei
05582,51.294,8.6026,580.0,Willingen/Upland Hessen,Frei
05629,51.8891,12.6446,105.0,Wittenberg Sachsen-Anhalt,Frei
05640,53.5444,7.6625,7.0,Wittmundhafen Niedersachsen,Frei
05643,53.1864,12.4949,68.0,Wittstock-Rote Mühle Brandenburg,Frei
05644,51.3493,9.8438,133.0,Witzenhausen Hessen,Frei
05654,49.2178,10.2296,464.0,Wörnitz-Bottenweiler Bayern,Frei
05663,53.4618,13.6099,118.0,Woldegk Mecklenburg-Vorpommern,Frei
05703,49.7964,9.8949,170.0,Würzburg/Main Bayern,Frei
05705,49.7704,9.9576,268.0,Würzburg Bayern,Frei
05715,52.4626,9.4245,49.0,Wunstorf Niedersachsen,Frei
05745,52.9664,13.3268,51.0,Zehdenick Brandenburg,Frei
05779,50.7313,13.7516,877.0,Zinnwald-Georgenfeld Sachsen,Frei
05797,50.6879,12.4329,349.0,Lichtentanne Sachsen,Frei
05800,49.028,13.2385,615.0,Zwiesel Bayern,Frei
05802,49.0007,13.2137,615.0,Zwieselberg Bayern,Frei
05825,52.6198,12.7867,41.0,Berge Brandenburg,Frei
05839,53.3881,7.2287,-0.0,Emden Niedersachsen,Frei
05856,48.5451,13.3532,476.0,Fürstenzell Bayern,Frei
05871,49.9463,7.2645,497.0,Hahn Rheinland-Pfalz,Frei
05904,48.6493,11.7772,431.0,Mainburg Bayern,Frei
05906,49.5063,8.5584,98.0,Mannheim Baden-Württemberg,Frei
05930,54.641,10.0238,1.0,Schönhagen (Ostseebad) Schleswig-Holstein,Frei
06093,53.2139,10.4704,62.0,Wendisch Evern Niedersachsen,Frei
06095,51.0838,13.4486,273.0,Taubenheim-Seeligstadt Sachsen,Frei
06105,54.3194,9.8051,15.0,Ostenfeld (Rendsburg) Schleswig-Holstein,Frei
06109,53.3837,14.3728,51.0,Grambow-Schwennenz Mecklenburg-Vorpommern,Frei
06110,53.8545,13.4949,11.0,Medow-Wussentin Mecklenburg-Vorpommern,Frei
06158,49.2249,10.6085,454.0,Weidenbach-Weiherschneidbach Bayern,Frei
06159,52.9542,7.3197,8.0,Dörpen Niedersachsen,Frei
06163,54.1654,10.3519,27.0,Dörnick Schleswig-Holstein,Frei
06170,52.0192,14.7254,39.0,Coschen Brandenburg,Frei
06197,51.8664,9.271,258.0,Lügde-Paenbruch Nordrhein-Westfalen,Frei
06199,54.2484,13.0419,16.0,Steinhagen-Negast Mecklenburg-Vorpommern,Frei
06219,48.8768,11.1043,394.0,Dollnstein-Breitenfurt Bayern,Frei
06263,47.7738,8.8219,445.0,Singen Baden-Württemberg,Frei
06266,52.0304,10.9626,112.0,Huy-Pabstorf Sachsen-Anhalt,Frei
06273,52.5075,11.8551,36.0,Demker Sachsen-Anhalt,Frei
06312,49.5314,10.6418,362.0,Markt Erlbach-Mosbach Bayern,Frei
06314,51.0507,13.3003,306.0,Nossen Sachsen,Frei
06336,50.0132,9.654,288.0,Lohr/Main-Halsbach Bayern,Frei
06344,50.394,8.1423,168.0,Runkel-Ennerich Hessen,Frei
07075,48.702,11.8493,429.0,Elsendorf-Horneck Bayern,Frei
07106,52.0714,8.4565,105.0,Bielefeld-Deppendorf Nordrhein-Westfalen,Frei
07135,47.9655,9.6804,565.0,Aulendorf-Haslach Baden-Württemberg,Frei
07187,49.7636,9.4063,194.0,Freudenberg/Main-Boxtal Baden-Württemberg,Frei
07244,53.1424,13.0319,62.0,Neuglobsow (HM) Brandenburg,Frei
07319,48.7374,10.7393,435.0,Donauwörth-Osterweiler Bayern,Frei
07329,50.5467,12.2863,465.0,Treuen Sachsen,Frei
07330,51.4633,7.978,159.0,Arnsberg-Neheim Nordrhein-Westfalen,Frei
07331,48.6099,10.2674,467.0,Hermaringen-Allewind Baden-Württemberg,Frei
07341,50.09,8.7862,119.0,Offenbach-Wetterpark Hessen,Frei
07351,53.3176,13.4175,115.0,Feldberg/Mecklenburg Mecklenburg-Vorpommern,Frei
07367,51.9643,9.8072,144.0,Alfeld Niedersachsen,Frei
07368,51.0007,10.3621,312.0,Eisenach Thüringen,Frei
07369,49.1623,10.3661,475.0,Feuchtwangen-Heilbronn Bayern,Frei
07370,49.391,12.6838,499.0,Waldmünchen Bayern,Frei
07374,52.0813,6.9409,46.0,Ahaus Nordrhein-Westfalen,Frei
07389,52.7461,13.8427,83.0,Heckelberg Brandenburg,Frei
07393,51.4492,14.2533,116.0,Hoyerswerda Sachsen,Frei
07394,50.0315,11.9745,622.0,Wunsiedel-Schönbrunn Bayern,Frei
07395,48.6595,12.5388,351.0,Gottfrieding Bayern,Frei
07396,50.5084,9.2246,740.0,Hoherodskopf/Vogelsberg Hessen,Frei
07403,47.7955,10.0325,672.0,Leutkirch-Herlazhofen Baden-Württemberg,Frei
07410,50.7513,9.0224,350.0,Neu-Ulrichstein Hessen,Frei
07412,50.0083,9.4238,340.0,Neuhütten/Spessart Bayern,Frei
07420,51.1045,11.7113,246.0,Naumburg/Saale-Kreipitzsch Sachsen-Anhalt,Frei
07424,47.7724,12.9073,457.0,Piding Bayern,Frei
07432,52.6423,10.6628,71.0,Wittingen-Vorhop Niedersachsen,Frei
13667,48.0006,7.845,269.0,Freiburg-Mitte Baden-Württemberg,Frei
13674,49.2943,8.9053,237.0,Waibstadt Baden-Württemberg,Frei
13675,52.0818,9.4077,75.0,Hameln-Hastenbeck Niedersachsen,Frei
13776,52.1789,9.9524,85.0,Hildesheim-Drispenstedt Niedersachsen,Frei
13777,52.2467,10.9592,109.0,Helmstedt-Emmerstedt Niedersachsen,Frei
14311,50.15,6.5527,530.0,Hersdorf-Weißenseifen Rheinland-Pfalz,Frei
15000,50.7983,6.0244,231.0,Aachen-Orsbach Nordrhein-Westfalen,Frei
15207,51.2835,9.359,317.0,Schauenburg-Elgershausen Hessen,Frei
15444,48.4418,9.9216,593.0,Ulm-Mähringen Baden-Württemberg,Frei
15555,47.8761,10.5849,815.0,Kaufbeuren-Oberbeuren Bayern,Frei
15813,52.5126,7.4131,40.0,Lingen-Baccum Niedersachsen,Frei
19207,53.8178,12.0645,16.0,Gülzow-Prüzen Mecklenburg-Vorpommern,Frei
19856,47.6134,12.9819,625.0,Schönau am Königssee Bayern,Frei
